"","t","","",""
"1",0.275381428390471,1.04126339565212,0.180824733818453,0.227006331992035
"2",0.177842092778575,1.01801166860127,0.0956579076060121,0.164916106311027
"3",0.200545561960037,1.01812515013746,0.160642826341688,0.103791635922081
"4",0.219712030374647,1.03421455898686,0.259362874555205,0.0482768404396724
"5",-0.103591089605041,1.01667165502962,-0.10393162160978,-0.151061153743191
"6",0.018472436440538,1.00028061051728,0.0213059562177514,0.0103612743655407
"7",0.29002270527462,1.04341799693189,0.134991911963501,0.265515159691108
"8",0.066914800671019,1.01232886485595,0.155274700302989,-0.0264480257552796
"9",0.176427979013033,1.0133574088192,0.142795185385496,0.0806397733100051
"10",0.23014387704646,1.01260110650273,0.0775061244086686,0.139117941221469
"11",0.107107189851457,1.03098158362302,0.160527632342634,0.192753482521828
"12",-0.165816944110424,1.0267048659796,-0.0819131986277262,-0.217745515950978
"13",-0.39689940957516,1.07684593034581,-0.317956103373613,-0.241869952722109
"14",-0.139561606839883,1.01344876771945,-0.146663522352841,-0.0746204797835917
"15",0.0704181500367898,1.01480687675652,-0.00521158000316437,0.172643669290801
"16",0.133951736013717,1.00571219571938,0.100448292870572,0.0369751413530313
"17",-0.165319212617297,1.0061499790782,-0.0839248486993985,-0.0727626289371913
"18",0.0537320618515969,1.00950914460655,-0.112403866737802,0.0804616914229526
"19",0.41375841226709,1.11181385766516,0.318829319870915,0.366712310792712
"20",-0.020820155634146,1.00336028106888,0.0406324855665441,-0.0712801146415456
"21",0.0632034344964155,1.01263699822955,0.156669045873219,0.029807721290544
"22",0.0503491170763695,1.00104149855611,0.0372644541451504,0.0263712398026945
"23",0.239480894043513,1.03629891778505,0.177679181726503,0.205780357137083
"24",0.347914675589002,1.07926450931373,0.232821682009205,0.332574721604951
"25",0.260330312750126,1.09222940218488,0.374988991458765,0.228797559606468
"26",0.121473709943442,1.0097932042332,0.027384344280813,0.137595105304913
"27",0.29792286209256,1.06954972234216,0.323353584138572,0.198441598932637
"28",-0.201556867770631,1.01943423526309,-0.196891285561717,-0.0219084845731942
"29",-0.3393842817751,1.04585720084378,-0.28257762391089,-0.118182786486306
"30",0.0262973332386268,1.00291286041128,0.022377834793003,0.0730303915388774
"31",0.00620368489637476,1.01283294923514,0.0256098816758099,0.15866542476832
"32",0.175425532802392,1.00254682855964,0.0680576450724084,0.0216402495870272
"33",0.181797769418352,1.01347307627411,-0.00307419345667619,0.164676123548908
