"t","","",""
-0.16862243754902,1.01850299169947,-0.0944095119379188,-0.168627364791162
-0.16862243754902,1.04436621953197,-0.213314649178819,-0.212597415189392
-0.16862243754902,1.02557685808181,-0.185580606675206,-0.131786684680259
-0.16862243754902,1.01288169510023,0.0725016387229149,-0.14378052945937
-0.16862243754902,1.03429863359821,-0.0226885741967209,-0.263170841971604
-0.16862243754902,1.00228219191495,-0.0620987736880977,0.0267083233518714
-0.16862243754902,1.02731205128111,-0.053412826357054,-0.229166142106445
-0.16862243754902,1.02417357424395,-0.157595796248413,-0.15522588438932
-0.16862243754902,1.00752332939228,-0.0805309312666659,-0.0928333365716589
-0.16862243754902,1.03464063032271,-0.250606769971307,-0.0876212346358941
-0.16862243754902,1.01493035626452,-0.0997599579216638,-0.141885795140669
-0.16862243754902,1.00620129118822,-0.110081493261443,0.0179750724665001
-0.16862243754902,1.01672999143688,-0.166457285044666,-0.0776649711439979
-0.16862243754902,1.01321077689044,-0.152115046370283,-0.0587970328731786
-0.16862243754902,1.05118969695909,-0.107906476951841,-0.305542094030903
-0.16862243754902,1.01198922956057,-0.154712613772068,-0.013645801054076
-0.16862243754902,1.03163912980651,-0.0847901626276921,-0.238934975400203
-0.16862243754902,1.03442515454717,-0.216278973301808,-0.15250838031876
-0.16862243754902,1.00857528415501,-0.0375372827712819,-0.125757927028489
-0.16862243754902,1.01335637818349,-0.0997176035899605,-0.130182751313028
-0.16862243754902,1.02647381802138,-0.0365953974769703,-0.228712212107051
-0.16862243754902,1.0188456343968,-0.1315353785306,-0.144030798526673
-0.16862243754902,1.02651874396911,-0.104824200918478,-0.206767063677271
-0.16862243754902,1.01376557933117,-0.147604517694594,-0.0770295799858938
-0.16862243754902,1.00049752268774,-0.0303644373231197,-0.00856118276566638
-0.16862243754902,1.03557645896928,-0.192967540456083,-0.187569002507572
-0.16862243754902,1.02645394029709,-0.22476883012311,-0.0555577587426695
-0.16862243754902,1.02384024564549,-0.122381856906984,-0.182404851096184
-0.16862243754902,1.00275839480066,-0.0742501554954881,-0.0033634434883027
-0.16862243754902,1.01964899941969,-0.157756775860754,0.121642433745746
-0.16862243754902,1.02720763714152,-0.0237248351076213,-0.233650726515005
-0.16862243754902,1.01525807871659,-0.0863712095459208,-0.152607275583004
-0.16862243754902,1.02892189104359,-0.20366336965472,-0.131154449903959
-0.16862243754902,1.02192747352002,-0.200608782438592,-0.0639677852009349
-0.16862243754902,1.01222700760297,-0.0837674152044313,-0.132614234043059
-0.16862243754902,1.01411387411255,-0.143098087750708,-0.0891621385434934
-0.16862243754902,1.00737459338784,-0.0374881962414003,-0.115750622226801
-0.16862243754902,1.03750569779753,-0.178558057342455,-0.211033393377527
-0.16862243754902,1.01520160090504,-0.175002608815586,-0.00289437176222314
-0.16862243754902,1.00862037678699,-0.0755681952535681,-0.107724242100173
-0.16862243754902,1.01922162373473,-0.0966738484810216,-0.171659212710316
-0.16862243754902,1.01434122836338,-0.0848928019587976,-0.147245847932322
-0.16862243754902,1.02149069172079,-0.20568793364035,-0.0337002555921019
-0.16862243754902,1.04505729060529,-0.253778256426436,-0.16655730909341
-0.16862243754902,1.02000169035012,-0.141570532673436,-0.142692790972989
-0.16862243754902,1.00647375844378,-0.0954376112042558,-0.0622983852404905
-0.16862243754902,1.00084663030089,-0.00713330475771642,-0.0405350878607142
-0.16862243754902,1.0320997649693,-0.12759674161011,-0.221244200783134
-0.16862243754902,1.00553812650694,-0.0837729707941312,-0.0639453925112318
-0.16862243754902,1.00509439387889,-0.0280101510497288,-0.0971090729280439
-0.16862243754902,1.01111462750771,-0.0783888061055163,-0.127310584938566
-0.16862243754902,1.02844616731641,-0.214903239505684,-0.10732248933833
-0.16862243754902,1.01830114497935,-0.187087936180358,-0.0439923402653176
-0.16862243754902,1.01408103758157,-0.107125577784126,-0.129940222282932
-0.16862243754902,1.04507573529769,-0.224247778056548,-0.204685677429351
-0.16862243754902,1.01041932832078,-0.127732749739872,-0.0680555926291248
-0.16862243754902,1.02812935051356,-0.106779400113893,-0.213654209176291
-0.16862243754902,1.03363667560544,-0.127357461234789,-0.228440045142021
-0.16862243754902,1.03128072325782,-0.156373090474058,-0.197705302758309
-0.16862243754902,1.05370353922057,-0.182870496316054,-0.277217478062042
-0.16862243754902,1.00250294651368,-0.0683994009714884,-0.0182669021825649
-0.16862243754902,1.00819625591024,-0.0365156207344467,-0.122989023387499
-0.16862243754902,1.02477357778403,-0.0963548538596994,-0.202179692011705
-0.16862243754902,1.01468006332832,-0.0432535265278039,-0.166447479280644
-0.16862243754902,1.00701616490495,-0.0779635038365797,-0.0894608766411639
-0.16862243754902,1.03032518239813,-0.12485972208558,-0.214429548533894
-0.16862243754902,1.01484291783398,-0.121011342549039,-0.123541097826834
-0.16862243754902,1.00223420671532,-0.0567583395679826,0.0353821423853828
-0.16862243754902,1.01830424073487,-0.169751564702629,-0.0901550496623509
-0.16862243754902,1.02694148225255,-0.23324057616576,0.0144097744927062
-0.16862243754902,1.01743461289784,-0.181188997205806,-0.0484121763002376
-0.16862243754902,1.02814640749046,-0.112858864318934,-0.210589439384275
-0.16862243754902,1.01488202271775,-0.144302164739229,-0.0957204538604408
-0.16862243754902,1.01514464354249,-0.00862285970103967,-0.174482932126852
-0.16862243754902,1.02648621724006,-0.224274373845245,-0.0580944009361676
-0.16862243754902,1.01024301346604,-0.0402300483795744,-0.137740660170927
-0.16862243754902,1.00522486818372,-0.0848953498619292,-0.0571822978447651
-0.16862243754902,1.01264461622627,-0.155917716451924,0.0337458807630449
-0.16862243754902,1.01390958198912,-0.0671421579189965,-0.153312005659473
-0.16862243754902,1.00997266468338,-0.0552760806494054,-0.130343155998652
-0.16862243754902,1.01740645090519,-0.138805593077761,-0.125892389260934
-0.16862243754902,1.02214197736827,-0.193969255749177,-0.0845585579491369
-0.16862243754902,1.02436009737914,-0.110546875845109,-0.192595423994159
-0.16862243754902,1.02933065362548,-0.205506142359739,-0.131486957320749
-0.16862243754902,1.01688461648199,-0.177835872377694,-0.0492821035811756
-0.16862243754902,1.01662558066996,-0.0175045954174598,-0.182266728757062
-0.16862243754902,1.0194116165605,-0.157466881968243,-0.120017603132591
-0.16862243754902,1.01740012492462,-0.186187335890043,-0.0209114837061826
-0.16862243754902,1.00832394483463,-0.123923578527606,-0.0368798645846819
-0.16862243754902,1.00432085640968,-0.0893929675921251,0.0258704457740994
-0.16862243754902,1.02866072327618,-0.240103071548601,-0.0222125785087262
-0.16862243754902,1.02940121136798,-0.203425894090725,-0.135221150635704
-0.16862243754902,1.02010662379473,-0.102802578421447,-0.173346917422221
-0.16862243754902,1.01483498040796,-0.171713800554744,-0.0201099020053807
-0.16862243754902,1.03770792484033,-0.160511576958341,-0.225995068394781
-0.16862243754902,1.04403749563265,-0.137434718849433,-0.266694563764771
-0.16862243754902,1.01414787841586,-0.149322423644509,-0.0787320334573153
-0.16862243754902,1.04970540468059,-0.243554726892452,-0.206306887000873
-0.16862243754902,1.00717014851853,-0.119938886674056,0.00252418902232185
-0.16862243754902,1.01782037861608,-0.155343086008789,-0.108751316109015
-0.16862243754902,1.03018346816841,-0.232645590333661,-0.0845813654760685
-0.16862243754902,1.02553189452426,-0.171967946149017,-0.148804207547381
-0.16862243754902,1.02303340788568,-0.114611539306239,-0.182924981093486
-0.16862243754902,1.00910427067805,-0.131195875489655,-0.0328492215307193
-0.16862243754902,1.04293937497173,-0.224207212815003,-0.193529495395811
-0.16862243754902,1.01764764084707,0.000580958890188219,-0.188696537881272
-0.16862243754902,1.04084417269504,-0.193188981600432,-0.214556773888434
-0.16862243754902,1.02434239494672,-0.206393996128698,-0.0817242953301877
-0.16862243754902,1.02052366793984,-0.1940346089817,-0.0617990885265191
-0.16862243754902,1.03900738350399,-0.200416442791458,-0.198417722077989
-0.16862243754902,1.00000953144452,-0.00325462786861165,-0.00291039126803382
-0.16862243754902,1.02220880418938,-0.141196091266667,-0.158033234394855
-0.16862243754902,1.01579659714893,-0.0581148543333987,-0.168716894486432
-0.16862243754902,1.0094469200755,-0.137373946763394,0.0105585605342151
-0.16862243754902,1.02657009520889,-0.170199663166132,-0.157728358373894
-0.16862243754902,1.01422840133004,-0.164649916926475,-0.0393656566131947
-0.16862243754902,1.03242191480266,-0.197327141976816,-0.164185898310555
-0.16862243754902,1.0313817465807,-0.197007768966754,-0.15791214692541
-0.16862243754902,1.03136112256298,-0.239311531150816,-0.0802231649377675
-0.16862243754902,1.01037687301847,-0.106659287538708,-0.0973921039526568
-0.16862243754902,1.04506594989957,-0.278314330865068,-0.121259939281784
-0.16862243754902,1.01923815812744,-0.0944088769539076,-0.173012678539204
