"","t","","",""
"1",-0.16862243754902,1.05065093579778,-0.119856866232706,-0.299168381533917
"2",-0.16862243754902,1.03300083650708,-0.227146885663912,0.124478996451296
"3",-0.16862243754902,1.02343352526649,-0.179374457757632,-0.123454382439594
"4",-0.16862243754902,1.0470801389277,-0.219483626476929,-0.21955353571597
"5",-0.16862243754902,1.02459905837362,-0.192865625166726,0.112276805481576
"6",-0.16862243754902,1.01195366113989,0.00639357472854739,-0.15494945787778
"7",-0.16862243754902,1.02425008616919,-0.127756330213133,-0.181015356000738
"8",-0.16862243754902,1.0102838007062,-0.0221663712835996,-0.142063401175288
"9",-0.16862243754902,1.02488874411744,-0.109836135096397,-0.195788051846163
"10",-0.16862243754902,1.00271691433585,0.061572414473072,0.040620783733967
"11",-0.16862243754902,1.05364305829606,-0.122847282161553,-0.308337865921448
"12",-0.16862243754902,1.03055009513841,0.0804599804257912,-0.235711031009712
"13",-0.16862243754902,1.04776639344436,-0.135135089051139,-0.282051277143974
"14",-0.16862243754902,1.0538961984287,-0.319275483518191,0.093596809169422
"15",-0.16862243754902,1.09285891357031,-0.325322765005994,-0.297499081576606
"16",-0.16862243754902,1.02226077183434,-0.118398963193316,-0.176064678871373
"17",-0.16862243754902,1.01820893882662,-0.182882391981312,-0.0574758541444005
"18",-0.16862243754902,1.04313777967702,0.0757522771241774,-0.287050552864815
"19",-0.16862243754902,1.06962626491433,-0.376985660150051,-0.0445214401811426
"20",-0.16862243754902,1.05176619787872,-0.319922041151966,0.0621451734683362
"21",-0.16862243754902,1.03441635168361,-0.247294748788756,0.0941408298876722
"22",-0.16862243754902,1.06743137330894,-0.167909146453485,-0.33349101226491
"23",-0.16862243754902,1.01917815172109,-0.196583043109903,-0.008900118385195
"24",-0.16862243754902,1.12945894634679,-0.366135446834228,-0.37632744525784
"25",-0.16862243754902,1.01784324282355,-0.18970775976462,0.00397905097277571
"26",-0.16862243754902,1.00204936869986,0.0628448142891831,-0.0123881648662989
"27",-0.16862243754902,1.1048307520841,-0.385782190064612,-0.26799830704627
"28",-0.16862243754902,1.08272438914253,-0.408879548852357,-0.0714815876597321
"29",-0.16862243754902,1.00363751349923,-0.0834770322365675,0.0178841715460571
"30",-0.16862243754902,1.00054039742094,0.000336312230923645,-0.0328781654800409
"31",-0.16862243754902,1.00960146323383,-0.046383842596311,0.130933776046903
"32",-0.16862243754902,1.02624877514869,-0.118644954679189,-0.197762289689794
"33",-0.16862243754902,1.03578733947451,-0.211282608635217,-0.167973426183979
"34",-0.16862243754902,1.01783847381134,-0.0498912628399526,-0.183046498635794
"35",-0.16862243754902,1.08053253759735,-0.0968863048467782,-0.397697886265076
"36",-0.16862243754902,1.04135583251956,0.0506909892354218,0.286098573105221
"37",-0.16862243754902,1.09977709894793,-0.175504307697787,-0.42273857802411
"38",-0.16862243754902,1.00277396408832,-0.0131422611619349,0.0733682766933734
"39",-0.16862243754902,1.05321966938517,-0.329972381494271,-0.0197458712342936
"40",-0.16862243754902,1.0616470025898,-0.238160305425228,-0.265281034051954
