"t","","",""
-0.16862243754902,1.01593697317536,-0.0143576649688237,-0.178666703449057
-0.16862243754902,1.00726725536168,0.0746217889652388,0.0949679542555558
-0.16862243754902,1.05185251301023,-0.161127200201385,0.283604891497318
-0.16862243754902,1.00245043309814,0.00641542331853142,0.0697546640899207
-0.16862243754902,1.07707461525402,-0.355622709232236,-0.183363615537343
-0.16862243754902,1.00172125915379,-0.0377664656506315,-0.0449352324229899
-0.16862243754902,1.0257892951525,-0.1311050999146,-0.187230154691635
-0.16862243754902,1.0059125880157,-0.105869932024573,0.0255282631911825
-0.16862243754902,1.01574562823107,-0.173078408180502,-0.0422261280754333
-0.16862243754902,1.0550062530333,-0.115546993370205,-0.315732618306169
-0.16862243754902,1.01067962977016,-0.00475326760997577,-0.146460644814159
-0.16862243754902,1.01757993697467,-0.171508290773962,-0.0778063900278694
-0.16862243754902,1.08312627571752,-0.396040701503835,-0.127727412492565
-0.16862243754902,1.04479554422281,-0.281411732954458,-0.111378479893601
-0.16862243754902,1.00387217581428,0.0734222141160073,0.0486674824538321
-0.16862243754902,1.03931436962834,0.202841925118155,-0.197558883197663
-0.16862243754902,1.08284313303141,-0.059083264874451,-0.411167141883999
-0.16862243754902,1.02025812343213,-0.102672053045995,-0.174313189267412
-0.16862243754902,1.079432538506,-0.392970412790427,0.103676708362196
-0.16862243754902,1.01471927993912,-0.169313149606115,0.0314368327066588
-0.16862243754902,1.03992430813388,-0.182814323626669,-0.219138060876348
-0.16862243754902,1.01998546511908,-0.152714144176917,-0.130570820716147
-0.16862243754902,1.0426389243201,-0.10207021897942,-0.276907199084564
-0.16862243754902,1.01011539805445,-0.121380120685334,-0.0748330387536388
-0.16862243754902,1.09366428152767,-0.218271221359644,-0.385304080714975
-0.16862243754902,1.00510044955531,-0.0803313486595117,0.0614311656965706
-0.16862243754902,1.06147080949212,-0.350680248486621,0.0611853146205365
-0.16862243754902,1.02259894820111,-0.212606229064803,0.0225211062088466
-0.16862243754902,1.00664387832568,0.0404813957442859,0.108134889694101
-0.16862243754902,1.03889993572948,-0.0145346652862869,-0.281250457712917
-0.16862243754902,1.02065884451523,0.00751540473799663,-0.204176383499129
-0.16862243754902,1.01826890975194,-0.170678900257782,-0.0879788927765772
-0.16862243754902,1.02383604917505,-0.216634988540769,0.0361875300388431
-0.16862243754902,1.0730293661918,-0.235962676543876,-0.309376204625084
-0.16862243754902,1.02507949529394,-0.178325994841033,-0.137796267133923
-0.16862243754902,1.05795103823671,-0.104543987325695,-0.329136679846209
-0.16862243754902,1.06441869160177,-0.332436134896635,-0.149911197867938
-0.16862243754902,1.00916393477739,-0.0733176889710572,-0.114176896696831
-0.16862243754902,1.01547706636551,-0.158440063656818,0.0780411336586657
-0.16862243754902,1.01572266623674,-0.172076858672181,0.0456299179989727
-0.16862243754902,1.02090701886318,-0.10742152893861,0.175247699798326
-0.16862243754902,1.01007824828675,-0.134266293314838,0.0472295473356262
-0.16862243754902,1.04110084362677,0.118019661217268,-0.26450392467131
-0.16862243754902,1.04200682025221,-0.292560163975251,0.0136661591856178
-0.16862243754902,1.0292291645596,-0.169884046915861,-0.174505254315025
-0.16862243754902,1.01212943250525,-0.0763818375662456,-0.136278402666778
-0.16862243754902,1.03520351945503,-0.140322915359279,-0.227938162923969
-0.16862243754902,1.02468476816407,-0.0750167263411141,-0.210597637395384
-0.16862243754902,1.003309241675,-0.0570139009277995,-0.0581278722425774
-0.16862243754902,1.00049984406737,0.0309307630737115,-0.00657463873637483
-0.16862243754902,1.00085594051686,0.000916381571825742,-0.0413735895553661
-0.16862243754902,1.0190993180314,-0.140515666076462,-0.137181513328701
-0.16862243754902,1.01656725022429,-0.179064688107444,0.0366716743762916
-0.16862243754902,1.03639433811651,-0.216964644293573,-0.164437122349325
-0.16862243754902,1.03430033439091,-0.0578224107430741,0.257747454957378
-0.16862243754902,1.08946625020015,-0.254956376142398,-0.349190430266241
-0.16862243754902,1.05655056464775,-0.294367507915726,-0.172182652845627
-0.16862243754902,1.02682346893447,-0.0391347850397093,-0.22985844547139
-0.16862243754902,1.0389579849827,-0.205889073913404,-0.192466578403598
-0.16862243754902,1.01731637070385,-0.141704105239959,-0.121871016489517
-0.16862243754902,1.00379198249469,0.0403118557006433,-0.0772871167180382
-0.16862243754902,1.04621020259613,-0.114409340699293,-0.285423003237295
-0.16862243754902,1.04625825002163,-0.296787725106433,-0.0810763341824756
-0.16862243754902,1.01540163533788,-0.165948967349183,0.0591728086419461
-0.16862243754902,1.0336957348442,-0.159497454566569,-0.207575129102382
-0.16862243754902,1.08242573035652,-0.407100443345713,0.076907026763316
-0.16862243754902,1.03006532689936,-0.19406174008317,-0.152887601577699
-0.16862243754902,1.0033751787423,-0.0197020790717165,-0.0798346879269563
-0.16862243754902,1.05481675187026,0.105954511794489,-0.318452541921892
-0.16862243754902,1.02422255848135,-0.217792200662611,-0.0399800779466837
-0.16862243754902,1.08473169682863,-0.150270046456136,-0.39250702827184
-0.16862243754902,1.02787475735675,-0.227907490576423,0.067710357777447
-0.16862243754902,1.10737824590389,-0.0573338265666916,-0.472228135367212
-0.16862243754902,1.00466733239114,0.0272039073813544,-0.092824545229792
-0.16862243754902,1.02710933502553,-0.0622848065321134,-0.225995993265022
-0.16862243754902,1.01472711188281,-0.12712012705326,0.116239343115818
-0.16862243754902,1.02392351038724,-0.0369163485646303,-0.216925190635822
-0.16862243754902,1.0069275775222,-0.115903733662036,-0.0216672771232169
-0.16862243754902,1.04435177022102,-0.250148181769365,-0.16762012743478
-0.16862243754902,1.01837989208107,-0.192030656141691,0.0148940154707627
-0.16862243754902,1.01145794306819,0.0604218438619113,-0.139270856176241
-0.16862243754902,1.01079782095111,-0.102971716660521,0.105399527548722
-0.16862243754902,1.01730175281655,0.105062466588614,-0.154482149123886
-0.16862243754902,1.01684112235326,-0.153304282081224,0.102292058363321
-0.16862243754902,1.02108796419107,-0.0791827243857257,-0.190658665616628
-0.16862243754902,1.07215613029565,-0.303934705868732,-0.239044895990349
-0.16862243754902,1.04392930983783,-0.203515646665422,-0.219931319963418
-0.16862243754902,1.08969624729655,-0.0470371854434637,-0.430378222680637
-0.16862243754902,1.01089660409128,0.0216502586507119,-0.14643500422932
-0.16862243754902,1.06268062478399,-0.337259805118629,-0.124683335464837
-0.16862243754902,1.01208394208905,-0.155926900338294,0.000841180953540184
-0.16862243754902,1.09305585713283,-0.432317418391948,-0.0887285555349029
-0.16862243754902,1.00937826420717,-0.0278494034052724,-0.134420575001959
-0.16862243754902,1.04288506508636,-0.0927080150362074,-0.281095149243518
-0.16862243754902,1.01196200074639,-0.0925538362911136,-0.124502523438056
-0.16862243754902,1.00142022093066,0.00402035109636435,-0.0531629162656401
-0.16862243754902,1.0778281284748,-0.217094283261088,-0.338501915366581
-0.16862243754902,1.04860962855594,-0.308226295003093,0.067666122756498
-0.16862243754902,1.04184616791867,-0.242309097976307,-0.163492319834098
-0.16862243754902,1.02070037886792,-0.134894505801551,0.15372942374729
-0.16862243754902,1.01834590195459,-0.184323696656949,-0.0552553244350307
-0.16862243754902,1.01501849870209,0.135030245404653,-0.109678555485551
-0.16862243754902,1.05374816701556,-0.269988731582907,-0.193626662179854
-0.16862243754902,1.01679035830927,-0.0882699145886,-0.161465336618165
-0.16862243754902,1.06634592383783,-0.171370686361955,-0.328215961131369
-0.16862243754902,1.08269890521876,-0.340949336396326,-0.23662305334183
-0.16862243754902,1.05467962652427,-0.0674942463449095,-0.328319419644496
-0.16862243754902,1.03977356522637,0.048342576229035,-0.280699238094978
-0.16862243754902,1.06271744402367,-0.274677435291521,-0.23220825216576
-0.16862243754902,1.01610593970538,-0.180187570838047,-0.00192873534428656
-0.16862243754902,1.04157682028155,-0.25854133511704,-0.134308043629994
-0.16862243754902,1.09803496611852,-0.373829660739594,-0.256772606736408
-0.16862243754902,1.00331172496012,-0.072969230531384,0.0361926627661578
-0.16862243754902,1.03838394152132,-0.279716298273738,4.98937295691398e-05
-0.16862243754902,1.01983715945474,-0.128912754295579,-0.153131752372377
-0.16862243754902,1.0032624425675,-0.0118424751770734,-0.0799705223703679
