"t","","",""
-0.16862243754902,1.0183031000788,-0.158320718352461,-0.108975932069676
-0.16862243754902,1.02550941011796,-0.176152370286268,-0.143665906474062
-0.16862243754902,1.01343137838141,-0.0569316220483653,-0.154278803142176
-0.16862243754902,1.03090805745403,-0.15638186269015,-0.195745078980799
-0.16862243754902,1.00596372588308,-0.104285503774636,-0.0329780456523436
-0.16862243754902,1.00783808897422,-0.0758389741339403,-0.0999302936526777
-0.16862243754902,1.00544744257951,-0.101944772954087,-0.0230612891446268
-0.16862243754902,1.01682762933543,-0.0712612897750433,-0.169883066723878
-0.16862243754902,1.01512464856903,-0.140776600291472,-0.103247280558743
-0.16862243754902,1.01813629993943,-0.173500155769989,-0.0806177474390171
-0.16862243754902,1.03653739299397,-0.102950447610324,-0.252608337969203
-0.16862243754902,1.02402416501956,-0.169469966498437,-0.141086572709872
-0.16862243754902,1.00941328320732,-0.109345531947732,-0.0834190083761229
-0.16862243754902,1.00846764713924,-0.0716230504359428,-0.108982264487381
-0.16862243754902,1.02134023792298,-0.0809313406246489,-0.191274670840815
-0.16862243754902,1.03044849635626,-0.135928314512978,-0.208200857242544
-0.16862243754902,1.0084745580855,-0.0887758899008906,-0.0956021740236798
-0.16862243754902,1.01235564411099,-0.15509686640107,-0.0284413817515733
-0.16862243754902,1.02310900037856,-0.162236151238478,-0.142938650780502
-0.16862243754902,1.02481545468257,-0.204664386159978,-0.0914286891189127
-0.16862243754902,1.00290534189716,-0.0427926726380038,-0.0631499166615734
-0.16862243754902,1.02052539389516,-0.197972694885548,-0.0477377383693219
-0.16862243754902,1.03123252321444,-0.20211926846277,-0.150294105843482
-0.16862243754902,1.0117779769939,-0.0551390008621104,-0.143716266698681
-0.16862243754902,1.04080550387417,-0.147669199519759,-0.247931249357492
-0.16862243754902,1.01741919884799,-0.0375511848294195,-0.183662012137481
-0.16862243754902,1.01321560726751,-0.0956084633040869,-0.132154790133004
-0.16862243754902,1.01289406647647,-0.124758533177302,-0.101929869531433
-0.16862243754902,1.01226268108466,-0.104761956078088,-0.117049852949053
-0.16862243754902,1.02517441153669,-0.19521699468049,-0.113458798942699
-0.16862243754902,1.01448783453886,-0.108597549136352,-0.131879258220998
-0.16862243754902,1.01321292547654,-0.152927432701762,-0.0566889114375377
-0.16862243754902,1.04919577763884,-0.241965867232369,-0.205582827370503
-0.16862243754902,1.00963314920157,-0.00431260056542099,-0.139070117002321
-0.16862243754902,1.04398269501731,-0.0925049596906205,-0.285206416351793
-0.16862243754902,1.03328911822296,-0.184292000884752,-0.18363785080391
-0.16862243754902,1.0185183818572,-0.0731121063090461,-0.178981323305138
-0.16862243754902,1.00516248098977,-0.0348944659646986,-0.0955719071408576
