"","t","","",""
"1",-0.16862243754902,1.03321083808904,-0.225461870566631,-0.129195901116307
"2",-0.16862243754902,1.03669013243155,-0.220269171891452,-0.161888611690874
"3",-0.16862243754902,1.01764169487937,-0.12079254623147,-0.144926808879111
"4",-0.16862243754902,1.01859136306353,-0.180461892404184,-0.070440544415347
"5",-0.16862243754902,1.00717268115478,-0.0234865288380905,-0.117665596618714
"6",-0.16862243754902,1.0139574048305,-0.13657774090867,-0.0972426835236721
"7",-0.16862243754902,1.02152955974285,-0.200915606125695,-0.0561743771088101
"8",-0.16862243754902,1.02757971486336,-0.0252750126456556,-0.235119637917416
"9",-0.16862243754902,1.03026463210241,-0.173581443959936,-0.176959584295135
"10",-0.16862243754902,1.023648731064,-0.0720023812294714,-0.206572945242648
"11",-0.16862243754902,1.01356000704303,-0.137813269031219,-0.0911668292527172
"12",-0.16862243754902,1.03627399231729,-0.18772351439578,-0.196529054585089
"13",-0.16862243754902,1.01691502300646,-0.119148781127859,-0.141137280588669
"14",-0.16862243754902,1.0257001905616,-0.190771552362685,-0.125168269650254
"15",-0.16862243754902,1.0094326125635,-0.036259453476201,-0.1328135962181
"16",-0.16862243754902,1.01782542131021,-0.0952252464598779,-0.164014452722787
"17",-0.16862243754902,1.00975303924693,0.0396024546813319,-0.134286432120412
"18",-0.16862243754902,1.00634956670162,0.0107623982626141,-0.112354889453811
"19",-0.16862243754902,1.02156942859347,-0.183251805954269,-0.100114299934041
"20",-0.16862243754902,1.01271232803495,-0.139157115182762,0.0788768448150771
"21",-0.16862243754902,1.01242916194522,-0.146263948810484,-0.0601636537742535
"22",-0.16862243754902,1.01980573101387,-0.168946898223745,-0.107054540255439
"23",-0.16862243754902,1.03182678051912,-0.165384516988844,-0.193169527971747
"24",-0.16862243754902,1.02059100061094,-0.188316807319906,-0.0783758292388056
"25",-0.16862243754902,1.01175462993359,-0.0520744360390905,-0.144691687056501
"26",-0.16862243754902,1.02894869519281,-0.130055548768043,-0.204501764231084
"27",-0.16862243754902,1.00513579725422,-0.00500361018154775,-0.101355487305976
"28",-0.16862243754902,1.05302664322308,-0.194278509232244,-0.266685155545179
"29",-0.16862243754902,1.02048651635533,-0.15617416527289,-0.130393098607054
"30",-0.16862243754902,1.00279973350806,-0.0716344358642337,0.0218131410447818
"31",-0.16862243754902,1.00520844168636,-0.0629267027558169,-0.0805247869776569
"32",-0.16862243754902,1.0162372567732,-0.128489202509517,-0.127391863525027
"33",-0.16862243754902,1.00531395861767,-0.0996506183823685,-0.0269427104712002
"34",-0.16862243754902,1.05065694701043,-0.277701342020896,-0.163590907268945
"35",-0.16862243754902,1.01191541490548,-0.0918554159182547,-0.124641042557464
"36",-0.16862243754902,1.00180012212259,0.00156997710895462,-0.060008498204169
"37",-0.16862243754902,1.00989914989129,-0.140238225636329,0.0151503472412923
"38",-0.16862243754902,1.01718355123329,0.0215097352860217,-0.184931631116734
"39",-0.16862243754902,1.01545145605636,-0.128597259969827,-0.120848683630546
"40",-0.16862243754902,1.01986983457081,-0.122431262319493,-0.158571956771515
"41",-0.16862243754902,1.00687967295714,-0.11297021426571,-0.0323172787071502
"42",-0.16862243754902,1.01821912612494,-0.09085081458773,-0.168867753864909
"43",-0.16862243754902,1.02483984375837,-0.190463520536059,-0.118407570280363
