"","t","","",""
"1",-0.16862243754902,1.02437191212589,-0.108118585703158,-0.194031404102536
"2",-0.16862243754902,1.01244412564467,0.0247317494956265,-0.156305624080794
"3",-0.16862243754902,1.00201011517414,-0.0186058076732884,-0.0606472986382579
"4",-0.16862243754902,1.01976385231699,0.00673629622483301,-0.199682089345918
"5",-0.16862243754902,1.01302019645125,0.140788555404286,-0.0799280994726397
"6",-0.16862243754902,1.09708658846195,-0.424809034935003,-0.1521061025096
"7",-0.16862243754902,1.11654836481097,-0.126161285797076,-0.48037858083816
"8",-0.16862243754902,1.01999160826228,-0.0845242851408708,-0.182314360780775
"9",-0.16862243754902,1.03904535978216,-0.281751374719905,-0.015212577963252
"10",-0.16862243754902,1.03851959710432,0.0161956405183172,-0.279751058618068
"11",-0.16862243754902,1.00146141415362,0.0533682065981892,-0.00876347893625008
"12",-0.16862243754902,1.03942992779735,-0.248846276939553,-0.13597832641319
"13",-0.16862243754902,1.04034692689085,-0.196538133788366,-0.209032270853607
"14",-0.16862243754902,1.00582260302093,0.0527646674795405,-0.0943133003004704
"15",-0.16862243754902,1.00574728701152,-0.0747977160544302,0.0770253659781366
"16",-0.16862243754902,1.01022875031661,-0.143262118111024,0.00617199162388519
"17",-0.16862243754902,1.04241112209398,-0.280204634037675,-0.0900350516690215
"18",-0.16862243754902,1.00055907010445,-0.0287017508874553,0.0171657293545986
"19",-0.16862243754902,1.05190880043563,-0.268382766431281,0.185695490296908
"20",-0.16862243754902,1.03446175974312,-0.245165677404318,0.10002461193981
"21",-0.16862243754902,1.0172775155616,-0.0783879987263722,-0.169436906613789
"22",-0.16862243754902,1.00677698603066,-0.0915989463845168,0.0721770920876704
"23",-0.16862243754902,1.11043607066481,-0.274130906700829,-0.397392140114632
"24",-0.16862243754902,1.03675119916224,-0.205545249254492,0.180566329843755
"25",-0.16862243754902,1.01524988464059,-0.0907727421745721,-0.149975456461518
"26",-0.16862243754902,1.08590464543727,-0.408318658834216,-0.111645742552378
"27",-0.16862243754902,1.01217484394257,-0.156418094049432,-0.00559415445798616
"28",-0.16862243754902,1.10503908037307,-0.113851565549768,-0.456233701269009
"29",-0.16862243754902,1.00294539085159,-0.00573878425444753,0.0765932332893701
"30",-0.16862243754902,1.02166678073441,-0.20801809063401,-0.0230539546539997
"31",-0.16862243754902,1.05539391502147,-0.331987592334428,-0.0603370068891346
"32",-0.16862243754902,1.00102106291416,-0.0332143765309625,-0.0306589887218438
"33",-0.16862243754902,1.00978790879191,-0.129688537613782,-0.0534088377886162
"34",-0.16862243754902,1.01183188571494,-0.108109974833214,-0.110072695483515
"35",-0.16862243754902,1.03268550483017,-0.0992216175608607,-0.237895822777438
"36",-0.16862243754902,1.03472444575946,0.128173150895233,-0.232865459099913
"37",-0.16862243754902,1.04311467539249,-0.217609793846882,-0.201827162793073
"38",-0.16862243754902,1.05462124829175,0.0814095840949147,-0.32495916199722
"39",-0.16862243754902,1.0709841461422,-0.147993104596874,-0.353701968159238
"40",-0.16862243754902,1.01667893905094,-0.0491810226159702,-0.176684159233881
"41",-0.16862243754902,1.05507675942439,-0.33641681516614,0.00327028300620143
"42",-0.16862243754902,1.06017415280373,-0.308714245291715,-0.169306671537429
"43",-0.16862243754902,1.0013095893731,0.0167967463335457,-0.0483607597452296
"44",-0.16862243754902,1.0073383629823,-0.00285347703440257,-0.121336042479895
"45",-0.16862243754902,1.05980502890733,-0.323005084759931,-0.137311377957206
"46",-0.16862243754902,1.0000426853055,0.00775584513001002,-0.00502188205340304
"47",-0.16862243754902,1.08867423199182,-0.425711227447459,-0.0630993995863908
"48",-0.16862243754902,1.06498119827505,-0.341413805077832,-0.132746248088721
"49",-0.16862243754902,1.00554708955318,-0.0918750384872448,0.0518066271034505
"50",-0.16862243754902,1.01030665594076,0.143831920853711,-0.00564956473920086
"51",-0.16862243754902,1.00347289619413,-0.0762159085974575,0.0338967354312644
"52",-0.16862243754902,1.03767089367399,0.0363500862945354,-0.274662619962289
"53",-0.16862243754902,1.0843859426288,-0.251154308388998,-0.335878528561426
"54",-0.16862243754902,1.01248591539113,0.0435958926056957,-0.152404484885886
"55",-0.16862243754902,1.01205787499626,-0.112207671798178,-0.108030462053907
"56",-0.16862243754902,1.03268990231112,-0.130668021492345,0.222203290917626
"57",-0.16862243754902,1.00540402132136,0.0475382118948774,-0.0926140621017979
"58",-0.16862243754902,1.10824868929916,-0.466203625437844,-0.104256112347963
"59",-0.16862243754902,1.00891305344905,0.128766266663759,0.0363977745111435
"60",-0.16862243754902,1.00763785338613,-0.0383224493103772,-0.117751575171884
"61",-0.16862243754902,1.01663303210138,0.0143179010636116,-0.182586197914218
"62",-0.16862243754902,1.07087390405372,-0.348096102567931,-0.160000068000862
"63",-0.16862243754902,1.04699532619766,-0.294578168563975,-0.0970717038340241
"64",-0.16862243754902,1.01314202475686,-0.00489726853900243,-0.162581607475416
"65",-0.16862243754902,1.00841201539867,0.0082608300438391,-0.129717198117249
"66",-0.16862243754902,1.00435444541555,-0.0468532200138702,-0.0808246732150383
"67",-0.16862243754902,1.01169495808591,-0.075126851182869,-0.133726005129152
"68",-0.16862243754902,1.03187386060585,-0.00912389622080911,-0.254323452947975
"69",-0.16862243754902,1.08657990297736,-0.424178464149928,-0.0269910375069487
"70",-0.16862243754902,1.02301967279204,-0.207574011701366,0.0590108514236424
"71",-0.16862243754902,1.00171402542221,-0.00226138469702308,0.0585309735679432
"72",-0.16862243754902,1.02967417579031,-0.180324736142984,-0.166468909482886
"73",-0.16862243754902,1.01512464398305,0.0363606108504462,0.170751131183068
"74",-0.16862243754902,1.09687934643521,-0.449920337001882,0.0267580079272575
"75",-0.16862243754902,1.01251482716091,-0.11812228251899,-0.105987742655442
"76",-0.16862243754902,1.07758172147909,-0.293082328318385,-0.274381331896546
