"","t","","",""
"1",-0.16862243754902,1.00594190481755,0.0927380743590492,-0.0576087270483584
"2",-0.16862243754902,1.02256429168578,-0.180692950507592,-0.113963977939094
"3",-0.16862243754902,1.00417653363812,0.0799277900853729,0.0445203221185518
"4",-0.16862243754902,1.02027366650193,0.0166896514066142,-0.201692364984923
"5",-0.16862243754902,1.01755815710326,-0.0526758457248469,-0.180692718072837
"6",-0.16862243754902,1.01754099916195,-0.183064593568615,-0.0433248145646441
"7",-0.16862243754902,1.0782356430205,0.0336396283214071,-0.401821449509898
"8",-0.16862243754902,1.00174860800173,-0.0117112437739938,-0.0579924167686465
"9",-0.16862243754902,1.02391256153934,-0.194739778127732,0.102339398536471
"10",-0.16862243754902,1.02522162229995,0.212521594823483,-0.0769021882980673
"11",-0.16862243754902,1.00395550438617,0.0425419960151239,0.0782101870751681
"12",-0.16862243754902,1.04821260223407,-0.306159428956387,-0.0708241734396731
"13",-0.16862243754902,1.01918476489933,0.103257793045491,-0.167557193752666
"14",-0.16862243754902,1.05846398362879,-0.346878362044663,-0.00462672503463122
"15",-0.16862243754902,1.01838630511349,-0.114215382026518,-0.155130631892079
"16",-0.16862243754902,1.00584404354099,-0.0317227978399949,-0.103517650785178
"17",-0.16862243754902,1.06198368350035,-0.135001681631706,-0.331034575199601
"18",-0.16862243754902,1.00771831277977,-0.00119687331932008,-0.124477971569128
"19",-0.16862243754902,1.02955892572656,-0.11570048380135,-0.215881864896914
"20",-0.16862243754902,1.01273747590453,-0.126147647899929,0.0986101720452738
"21",-0.16862243754902,1.02215103294857,-0.114934155127107,-0.177715711581867
"22",-0.16862243754902,1.00692155001852,-0.0576984236962803,-0.102771103889512
"23",-0.16862243754902,1.04810333543381,-0.3137060433624,0.010446056929778
"24",-0.16862243754902,1.02463510164418,-0.151771514179244,-0.163836806014777
"25",-0.16862243754902,1.05687805953135,-0.337473890027505,0.0557010436926676
"26",-0.16862243754902,1.00229131624276,0.0458893402185331,0.0498201873736658
"27",-0.16862243754902,1.02131319355353,-0.0837288491599346,-0.189921349892149
"28",-0.16862243754902,1.13609607058546,-0.501549795285716,-0.197894124340699
"29",-0.16862243754902,1.01463394761507,-0.0898859260261609,-0.146296165210724
"30",-0.16862243754902,1.04769705134909,-0.223074986939364,-0.218875904584267
"31",-0.16862243754902,1.07225088909661,0.22651230726385,-0.313710286453083
"32",-0.16862243754902,1.03369138317375,0.121384599921757,-0.231913032297649
"33",-0.16862243754902,1.00309781172243,-0.0226147955781297,0.0754572124006715
"34",-0.16862243754902,1.0321209139661,-0.195389053280964,-0.164610749661696
"35",-0.16862243754902,1.09311693947666,-0.438898766788166,-0.0476709123329079
"36",-0.16862243754902,1.06233874315414,-0.0994093580010264,-0.344501646945469
"37",-0.16862243754902,1.02851809639832,-0.00213105089802956,-0.240509736270469
"38",-0.16862243754902,1.0092397497852,-0.106819617738338,-0.0845839335378485
"39",-0.16862243754902,1.0064655669406,-0.0348012622036777,0.108451876821447
"40",-0.16862243754902,1.02147324373005,0.0587690978434627,-0.199884418589968
"41",-0.16862243754902,1.04596261723136,-0.250848884810155,-0.176387736634342
"42",-0.16862243754902,1.00554705899108,0.054733371716971,-0.0901617760811295
"43",-0.16862243754902,1.08639310296695,-0.399020300677272,-0.145026803803914
