"t","","",""
-0.15470677052576,1.00638304993709,-0.0406446017203995,-0.105616568547096
-0.277355488765256,1.11959475898915,-0.377852580967762,-0.332745926213947
-0.542583806957037,1.13026478400383,-0.427732808736404,-0.307478659893172
-0.00782576695257976,1.02132166989879,-0.124303652196299,0.166272533677452
-0.065099618761716,1.01090391492815,0.122888472857838,0.0826144566993836
0.133607618035401,1.02963343590256,0.199075242087083,-0.143227302971447
-0.139859841493308,1.00967569764695,-0.0346649153043187,-0.135067975722618
0.402092546279334,1.1003335907535,0.186688622750617,0.419382127749827
0.139159937520533,1.05249604003759,0.122815248919858,0.304408161729549
0.046405619354428,1.03453741225386,0.0781073905632975,0.253311849095744
-0.259852076479894,1.00296157053363,0.00725792878034406,-0.0766761660303311
-0.0908455105092503,1.01325553703815,-0.109132496306154,-0.1215601973857
-0.344222645745218,1.01897477624133,-0.122294337118742,-0.152819140570672
-0.133868184677287,1.00207666575031,-0.00986191089126332,-0.0637211641045347
0.0687086774185204,1.02304307241195,0.198139710823631,0.0857775203932023
0.328923887860763,1.05289567582147,0.273571856723243,0.183705588844069
-0.0426239527733481,1.01567642459106,-0.172154857961857,-0.0442866159264199
0.361738411741805,1.14652638786172,0.282555826867753,0.48444294067137
0.411803376260141,1.08915034462559,0.173624596736748,0.39509868717327
0.253372856937901,1.04353817108056,0.0926712954847509,0.283520626225555
0.0132978094074158,1.00648917847939,0.0899890121309049,-0.0701601317831401
0.248294302067972,1.01183336249785,0.051910112025083,0.145300012846668
-0.414447687686376,1.15067076017538,-0.383851989925043,-0.420357999987131
0.0354961750666941,1.09330811554857,-0.307660440178317,0.317281718782619
-0.168293469630381,1.06251181858108,-0.336369196994133,-0.125646838153597
-0.360473887701717,1.08834715578506,-0.281002219956805,-0.32486502410197
0.208031072802518,1.0295688023879,-0.00906788860633731,0.244805417110577
0.0641512404599333,1.05454488267779,0.326494015472608,-0.0739362390338915
-0.171642529397074,1.07976279330292,-0.387702920642113,-0.124796374654456
-0.00383915258286267,1.0184247430742,0.192380624191414,0.0133661041998093
-0.21383541146781,1.06414164728718,0.0448033785992539,-0.361095697505739
-0.468045411101668,1.22511888177126,-0.527063426803255,-0.472356241198182
0.185264758365082,1.01241588403594,0.113989827486342,0.109509093128881
-0.0865374327250217,1.00908411365281,0.0963409551572567,0.0947056956358548
-0.348283188118077,1.06905745353145,-0.102047897235643,-0.363964374109517
-0.19534255939106,1.04099584331516,-0.148658874743962,-0.248138841698172
0.15424629283443,1.01733721094265,-0.0541020976540919,0.179019450892914
-0.0689019216405625,1.02237656858372,-0.20166512701575,-0.0677128092367641
0.40007890810898,1.11849499872419,0.392881264084603,0.310926638457211
-0.0374628678564867,1.05317569517441,-0.271766964202932,-0.187940847273908
0.37778569217748,1.02452097770192,0.218543046097231,0.0433839919076314
0.103793103638086,1.01808330113926,-0.184777163063301,0.0484871948960518
-0.184518752837869,1.02296462129901,-0.143293419915176,0.16100811233735
-0.402605806637061,1.15042655734582,-0.233018205810821,-0.518829239352667
-0.129590350388168,1.05061973585094,-0.0546648990539338,0.317511540216916
0.295682973564442,1.17089272563783,0.563290795696124,0.231718049438555
0.0523989626820715,1.01846909420929,0.0502243423056584,0.186431787255953
-0.0518643513659076,1.00231140269473,0.0612460009566411,0.0296154577661326
-0.27858094896594,1.16303128162365,-0.281245091139522,-0.523013346622321
0.459351031632884,1.20284147135849,0.442678424750909,0.500862673274732
-0.174608860008286,1.0279417937983,-0.20979354257962,-0.112476668376888
0.220866668610451,1.02946442394843,0.0846932537216639,0.229399330752102
0.201625992666141,1.00475493989155,0.0945525234881618,-0.0243374102667554
0.0870654387859295,1.00535608759397,0.0962958013710295,0.0383142467049898
