"","t","","",""
"1",-0.0185385864398737,1.02190530602667,0.0116014498264586,0.210132959926296
"2",-0.0304112506922426,1.06876942282235,-0.0633940431806686,-0.371818873175122
"3",0.0249259258280828,1.01295258081019,-0.132425221613026,0.0923931363834387
"4",0.205677895583746,1.02302239964715,-0.0331454448635091,0.213251517379388
"5",-0.241198776656657,1.00297930585698,-0.0688244414219479,0.0350811094509169
"6",0.00864910215175555,1.01889773939598,-0.179701081874305,0.0765514501458915
"7",0.0221563567454394,1.00756651314468,0.0907804915983613,-0.0833617463570503
"8",-0.220562899112383,1.10476130269094,-0.469559615335552,-0.00336207812492042
"9",0.487718172066191,1.17173362786557,0.359750232842314,0.49349717794625
"10",0.119056069333282,1.00553700237541,0.0739829304628823,0.0750412496313941
"11",-0.0403160431570879,1.006142378273,-0.0688655637945031,-0.0870633073120136
"12",-0.154625436027354,1.02950497214495,-0.0792709077988803,-0.231509418486407
"13",0.19864841072999,1.03795570446371,0.134324948561771,0.24353408924138
"14",0.23914943064962,1.12157191960465,0.313450540195735,0.399590202203026
"15",0.156234703332832,1.01418039797627,0.123767989881726,0.115079817170299
"16",0.0616614317133713,1.0303711394834,0.228767351230715,-0.096592878056267
"17",0.166437844345373,1.0432371980972,0.134386290248902,0.265111630236851
"18",-0.293157152442951,1.08257574781444,-0.0632040689087878,-0.409848137032943
"19",0.0447613854900599,1.00525905948575,-0.0583004658358794,0.0845389399123474
"20",0.194938238585316,1.00748000895678,-0.0413404350322745,0.115355697210433
"21",-0.592595183187049,1.22791435687463,-0.45276656415323,-0.550250948389655
"22",-0.143167441415107,1.06429535234309,-0.363378913607413,0.0260837528854439
"23",-0.257971039512149,1.04528913264072,-0.302964605757601,0.0290141082049949
"24",-0.011951127546898,1.00315366897823,-0.0792873803975486,-0.00554931474839873
"25",-0.206841782292342,1.00970779273351,-0.130699175135801,-0.0492701971337742
"26",-0.1965815309215,1.04439411419788,-0.0836701435935265,-0.289410388276252
