"t","","",""
0.184778729987827,1.04433184915401,0.274068796741843,0.124560450424322
0.096652182016554,1.0080811188402,0.0355720768306814,0.122319947318741
0.324099293067727,1.02713706762721,0.202376986934047,0.118550035231193
-0.200889589376942,1.02497949276109,-0.0313427609085726,-0.222711903407549
-0.400656417146607,1.07614114368758,-0.170425641524147,-0.359214228348886
0.233312742638076,1.05942791085823,0.337277423304028,0.0929055328536426
0.451522313477165,1.11885536165296,0.350950627826805,0.358707369770322
-0.0141259081411601,1.01456054897073,-0.145199626371287,0.090830479627884
0.471477829724311,1.1896243800034,0.412296461806512,0.495194702193299
0.394595857106011,1.14406804353336,0.404108789868633,0.381559660060068
0.125571156078535,1.00041875386237,0.0282601693050486,-0.00624867269003714
0.107478553138895,1.01650978160882,0.0257153785174633,0.180640126810522
-0.316411382221199,1.07203632718452,-0.23058044356388,-0.3099912028577
0.559058082636382,1.14180921031596,0.353129398360719,0.423116887840418
0.0829920944641281,1.00043937099985,0.00416649071662378,-0.0293526046829657
-0.0348205963919339,1.00420254291729,-0.044858363187156,-0.0800654385719564
-0.183648456406454,1.01005173044266,-0.0872366421462527,-0.112224179378893
-0.694398190980982,1.26222540543293,-0.603063466141201,-0.479090210634796
-0.0807134896958656,1.00080501563377,-0.00959985404549932,-0.0389682193591086
-0.258896618441483,1.01676622528305,-0.146415581082598,-0.111247626907685
0.0136881625491751,1.00555875756434,0.052201087312715,-0.0917794170699969
0.385921229687356,1.06101530661278,0.291381712153722,0.20211427136394
0.241111563591326,1.06903942240622,0.356584400153653,0.125271114889594
-0.458075712197203,1.12966961202266,-0.345519366820931,-0.395941661711771
0.0332403356716562,1.00280208272492,-0.00833977851541494,0.0744477347657763
-0.258350509615284,1.06470306209721,-0.229250691423851,-0.284669511751542
-0.432071803347979,1.07836835529723,-0.291601430704645,-0.279010600725964
-0.289967757951383,1.02971447414873,-0.192599283738861,-0.152372616223108
-0.34836090024154,1.07594872991801,-0.291176558911006,-0.269966444123959
-0.250482861328546,1.04982800377014,-0.158452354545595,-0.277545831961036
0.337097985754652,1.0325986684812,0.154309738806973,0.206030373145473
-0.443959096853383,1.0589825877874,-0.291669919228617,-0.19071648972772
0.0925936735472217,1.00476590602031,0.0833074874890951,0.0511310906306008
0.0104901465811059,1.00640591775688,0.0640359420365338,-0.0935535644620473
-0.0331876220745356,1.00675172494558,-0.0882360568655789,0.0759172836033803
-0.00348550630329189,1.00384288680988,0.0862223369686805,0.0163171690696621
-0.0915098251079741,1.02655359565593,-0.0668501422270003,-0.222133615732418
-0.0262934865417432,1.00649957385535,-0.065526246097778,0.0935291571828309
0.415061094284795,1.10175803021085,0.306533260497777,0.346277514925083
0.388769405484588,1.06665814626975,0.296083153524797,0.223817709760472
0.110801235202173,1.01425288656973,0.101598378339713,0.135597520013325
-0.109666680357445,1.02313102098742,-0.209590407739338,-0.053562553060983
0.302467113838978,1.028628700301,0.160759238234897,0.179536821864105
-0.355731498714711,1.04646570519234,-0.246945890196431,-0.184684053071186
-0.0147244158830202,1.00182516936014,0.0268154953305159,0.0541719408333565
0.0509340747995967,1.0025870797244,-0.0719056193781811,0.00323022168462496
0.185752658866529,1.03151169639074,0.171330508683335,0.186177970193085
-0.0944247332662852,1.011342793067,-0.0897167313137079,-0.121511946782798
0.594670044188934,1.18843600290974,0.450300784517557,0.457831122221877
-0.221982989260703,1.02564691772427,-0.140167979238105,-0.179734630590759
-0.259019062410538,1.03721357565352,-0.135683393961333,-0.239587182718732
0.591946605638027,1.15480993541485,0.441915076966484,0.371883115619082
0.140288509952457,1.02721547990417,0.165597913495772,0.166580230521527
-0.111485013025427,1.00438172480712,-0.0923510747615736,-0.01593512211758
-0.233604127836826,1.04725885462673,-0.233181718223853,-0.20585770541872
0.119875389291419,1.01157510833428,0.134066545839574,0.0728722243941484
0.059245137439112,1.01234026575545,0.110826640968307,0.112027984546301
-0.334850601995469,1.08831868162169,-0.38900612811695,-0.181966439362405
-0.0268572583662576,1.00559865078743,-0.0913993281177986,0.0536172480188849
0.144430780984029,1.00231756621121,0.0632082043796772,0.0254013077350495
0.113514220214485,1.01575606165115,0.154611537526859,0.0886321005315746
-0.297580707825539,1.05949614321989,-0.188719217918541,-0.294817120069421
0.493302475740187,1.08313855585238,0.303615742836144,0.284616605060285
-0.269009370823405,1.08599251654686,-0.224853968673555,-0.358915642968552
0.0484877908993346,1.00325507487869,0.0744741013188056,-0.0312146360319492
0.271510096433831,1.03484381976504,0.0841668512600976,0.252621599343475
0.019681482701073,1.00127669107533,0.043667900023679,0.0254583306262459
0.367545840908272,1.08123361743945,0.256980845630871,0.320978161967519
0.678582786324665,1.16314521239388,0.46836021451414,0.365438769939741
0.279087421084448,1.06929550750166,0.150431058201973,0.347510257534177
0.247189526004173,1.03726334773697,0.235553931497592,0.142932144441093
-0.256481831763923,1.04578913810268,-0.114869090988667,-0.283689995080864
0.423606472304823,1.11317635221134,0.349133211650403,0.342443559795203
-0.0109644832463989,1.00942748896081,-0.0562189463431843,-0.125631546761873
0.102231083404162,1.00716851210665,0.113088598016604,0.0399922589731007
0.0288023695004242,1.0014319253181,0.0518969697535796,-0.0131379441584093
-0.0441007989430842,1.00132805423194,-0.0440771761720293,0.0267408812985894
0.520429075091155,1.1180307384146,0.373579420549228,0.332311824318679
0.51226654826844,1.09414949522951,0.267638119925768,0.354306300640535
-0.21117220560199,1.05277410813966,-0.215183537451287,-0.249056957299344
-0.105646165481852,1.00615791410808,-0.066359721641763,-0.0891635321527272
-1.07365516820703e-05,1.00523198257261,0.0444472966892386,0.0922809655555778
-0.306097249584756,1.04520454588994,-0.275395981818818,-0.128878221383783
0.154036227269331,1.01149911551165,0.152014828925954,-0.00468534603496323
0.148197272026341,1.01552216954018,0.145854129141647,0.100059231657693
0.338901153408045,1.04575570882749,0.232819024347183,0.198495099302985
-0.209489604092491,1.01051440444624,-0.136100454875137,-0.0511471189425109
0.251133613252118,1.05160468316044,0.274117860237165,0.175304901083695
0.229295525494602,1.02416147038187,0.129829402302875,0.179028052864424
-0.0366557240936447,1.00318887384255,-0.00701484406411788,-0.0796160069599137
-0.315332068695612,1.03763833497809,-0.206534212585234,-0.184491011292989
-0.0633911830044429,1.02045593950847,0.0366667930523127,-0.1999646737936
0.416737664771477,1.09680460344488,0.261417557417662,0.366934869986037
0.180578378712948,1.00906794932793,0.0761571274171356,0.111437059833974
0.148476407670652,1.01725852812221,0.114924428430839,0.146994179433065
-0.721254482745564,1.25634571367885,-0.569969228333732,-0.503527189962844
0.00402786289459426,1.00033057178471,-0.00905684437522418,-0.0240671231578546
0.153677231178369,1.03094312441665,0.178316707491396,0.176201241798689
-0.283796053946122,1.02383108227503,-0.1360838682647,-0.172369561786811
-0.119012809411855,1.01116297936446,-0.145125955791885,0.0372696631687396
0.0789261846095194,1.00877734318538,0.0768081286700079,0.108315462859015
0.040972847989396,1.00478517016794,0.0311870807000316,0.0928472088262488
0.239414589101904,1.02593591545883,0.129650800186331,0.189037490036734
-0.0327740807641585,1.01465119280085,-0.171522517319606,0.00985236542820265
-0.0116905359159711,1.00897981961678,0.133349867623595,0.0160651547978464
0.270640973531748,1.04334120123376,0.262211572945759,0.14073362499846
0.01402356413123,1.00268466503218,0.0654156608789706,0.0331259536084429
-0.320402153709956,1.02242562713519,-0.173217099199984,-0.123895115188322
-0.223695368686254,1.00035021444914,0.0132429500857427,-0.0229167148924814
0.193356162551735,1.02246806344544,0.165501375774965,0.134351164425418
0.191843555381621,1.01333976735607,0.163611228409141,0.00942603011410331
0.17524349921593,1.00420884365829,0.0881190556492874,-0.0258927347533095
0.134721373546851,1.00846820940781,0.0842982448668428,0.0995084684766462
0.282832498102636,1.01704032270055,0.115064105299602,0.145365985259398
-0.109594052321933,1.01478908735182,-0.171848907834543,0.0162740494166384
0.350579377410269,1.08747886707779,0.309028595629513,0.29514676590476
-0.334626145009489,1.10075104961528,-0.293732595043553,-0.354081962034392
0.191006340470427,1.02573939253579,0.101105479508131,0.204741259674532
-0.0988766935490611,1.00941505033003,-0.0861605260988798,-0.107215239472499
0.176668491499668,1.00982397269719,0.102075212983581,0.0965665921957288
-0.0290346322996027,1.0070801860604,-0.0364874768988269,-0.113486409692962
-0.120349472846166,1.01641744446391,0.0871983259535502,-0.159689928804031
0.0122099738832756,1.00502203391183,-0.0978258596074379,-0.0223470320252093
0.0778257514310923,1.00947069909352,0.137384385168408,-0.0125149127150034
-0.0011050469447309,1.00571309818327,-0.105289935006293,-0.0193097240728329
-0.0488738359652011,1.0070295090812,-0.0856092040635254,-0.0823376969554511
-0.22251166881275,1.03025913521478,-0.171131390735575,-0.179298446168448
0.299446529855135,1.03686959119382,0.22817639000457,0.151769839516678
0.0116437529414178,1.00532154863414,0.0719054165307918,-0.0741689100747841
0.0654294765125296,1.02101228312544,0.15835990070737,0.131864415749603
0.334923818441357,1.03779985302557,0.247986156906232,0.12462504131502
0.425375297623763,1.10749577769311,0.363629876108099,0.307115956618462
0.387823828591822,1.07257981936614,0.278916600279552,0.269505100137276
-0.0805765413522319,1.0054675168486,-0.091508528115194,-0.05090301287616
0.165535536475053,1.02351877499089,0.178222794705936,0.125806669958519
0.409933205049247,1.10117433293955,0.334724914047894,0.317086965106577
-0.329561600173033,1.02633297415923,-0.21257147799407,-0.0904032111705497
-0.341235198746588,1.0348493558791,-0.231275959306495,-0.132002348502796
0.0308394272655282,1.00344263787478,-0.0549447248383644,0.0622752335806687
-0.148007590950864,1.0112640589262,-0.145491155833164,-0.0385657937845072
0.544450951475677,1.20626536010415,0.479905050841617,0.474096257276821
