"t","","",""
-0.304280020298113,1.07575470654675,-0.341709930988862,-0.201202663305115
-0.236557317833941,1.01277695556559,-0.0219387436985042,-0.158857965647426
0.0228524497506027,1.00526171059783,-0.0083664547088304,0.102377288641942
0.175337817269095,1.02361636763558,0.136371934678292,0.17086007000924
0.168355590429905,1.01743333406681,0.161398013635668,0.0955053425980432
0.316388340010568,1.05688449194955,0.236038496134384,0.247569500678249
-0.361255512996952,1.07209621025021,-0.181315933046675,-0.34134266720742
0.353854576140557,1.04776387847262,0.1980315471395,0.242059189805986
-0.396258445848688,1.10025652381159,-0.28876715809984,-0.356620171320841
0.0614392965968236,1.0018419616492,-0.0249653987375821,0.0553538163723365
0.112558274733456,1.0075452901357,0.0665224561273981,0.103548416238094
0.236908205342851,1.0482296687718,0.101620967597061,0.297419934500154
-0.0636178671561443,1.00411070316074,-0.070245552115985,-0.0574792711320672
0.021334939439342,1.00218644364244,0.0580813891798657,-0.0316894312291453
0.30127765461823,1.11009676951684,0.340636943146143,0.34100045550669
0.042668172966878,1.00083616704405,-0.00835189362101058,0.0400409682247013
0.568996537907795,1.19088221572592,0.507068255507526,0.401350515122175
0.332150666847458,1.10737578194541,0.307634330869446,0.362825358691627
0.0773377009181418,1.02142300698763,0.175327158628599,0.112095257040075
-0.160763542731018,1.01429018147394,-0.112016269509288,-0.127424203351107
-0.184306077358471,1.03329053811778,-0.18104288319083,-0.186849700587639
0.344453637452695,1.07736669104268,0.331874931087613,0.2248955692846
0.12673582358315,1.00584745964841,0.0570884940632677,0.092032689446468
0.0525525128286775,1.00403948665395,0.0680068091949915,-0.0589098010812977
0.344638475675954,1.05936546962148,0.318795829067107,0.143612038477822
0.0141459674720596,1.00270329753411,0.057414557447959,0.0460159915554651
-0.18689877770908,1.03720721045217,-0.182141420322449,-0.206454112133672
-0.0927718591913891,1.01082968585099,-0.146674408075038,-0.0162256529439533
0.0496397958843483,1.00049949657231,0.0308128651089612,-0.00705761894834023
-0.160452922567926,1.02371146478937,-0.214599934673479,-0.0439548766275132
0.051151059775245,1.00432200841639,0.029651704003632,0.088223993557396
0.321208947940644,1.04528826949624,0.210633981728294,0.219683618159658
-0.387198789219315,1.0571356781797,-0.153686408265958,-0.306457713224443
-0.163148177232939,1.01411808715568,-0.0437212154981212,-0.162861751223724
-0.082578721741786,1.00928257984829,-0.116139438618061,-0.071853717946282
0.0784551729256388,1.00342544383992,-0.0575172732398915,0.0596186600351617
-0.102159912579986,1.00023688443899,0.0057798094679288,0.0209861572169236
0.233338514119508,1.02561533683426,0.212844542942728,0.0811419724257676
0.255737051763616,1.02836278009486,0.10919872352161,0.213554785162202
-0.125849475527379,1.00199960086141,-0.00167673687442852,-0.063248625912971
0.0804639564008301,1.00198414321235,0.0559287889200717,-0.0290550136622121
0.100593160600856,1.01440539515382,-0.00161269347576662,0.170339968700611
-0.20148835952701,1.05485030234327,-0.149115283881702,-0.300788617581454
-0.0777004728633542,1.00171611495012,0.0128224086964215,0.0571905655329308
0.226592279205509,1.00658449969567,0.114679164999415,-0.00781307510658886
0.314602464471064,1.09969270634655,0.269292345792128,0.369872519781576
0.262034640848789,1.03073782879563,0.203895017182522,0.144385919252807
-0.206872276333282,1.04098897251472,-0.259823960600237,-0.127080881312884
-0.446454146092446,1.12527484643639,-0.344031947085742,-0.384558837379717
0.125897372093798,1.00649660007622,0.0415281736798894,0.106352323697201
-0.10340167744842,1.00103272912704,0.0453047233408944,-0.0037425695096036
-0.1166725263665,1.03571251134345,-0.136478901827064,-0.232537987239597
0.071154420823418,1.01340937532942,0.125990316020858,0.105475126330968
0.0671080756075989,1.00412412724975,0.0897275384512079,0.0146366583810896
-0.382806516671564,1.06898529478768,-0.322341445370544,-0.197042008385868
-0.427153994387919,1.11825852842151,-0.249533478989654,-0.433860783259735
0.0893614860461696,1.00692210501956,-0.0884462270994998,0.0779062929991932
0.331101729047492,1.06470593801219,0.270919075367586,0.245360121128907
-0.146313915624589,1.02797390216575,-0.201640988525568,-0.126772454738031
-0.370053439471577,1.00044376954895,-0.0205807143801741,-0.0215446101126311
0.215723207644278,1.03629801112286,0.198938595610453,0.185302463647263
-0.0928398122321553,1.02897452067865,-0.186156507681337,0.155352241225344
-0.11421960939348,1.01669996160396,-0.164878668234603,-0.0805843451712506
-0.341028378128027,1.03653111970805,-0.234262204940261,-0.139706769555919
0.0183270466088883,1.00144351070627,0.0218180562343693,-0.0491230857932111
-0.166262747136,1.02651863300502,-0.20534254506189,-0.107586909491786
0.0908832092840225,1.00925264926893,0.120238462445901,-0.0642932516288084
-0.11592059817166,1.00757367137195,-0.104350938335746,-0.0656931115901433
0.0384623624105081,1.00313269874202,0.00305509168605122,0.0791572972014946
0.202951188403115,1.01353120396662,0.138342794072796,0.0900376184834287
0.018691606661782,1.00518240415758,0.0986084379003454,0.0258465007858914
-0.177477211514006,1.0189071441182,-0.0081290815359372,-0.195206778490121
