"","t","","",""
"1",0.0888091981672544,1.00198621804617,-0.0317020140692656,-0.0545102142577462
"2",-0.119876211315787,1.02709960410122,-0.137035440547665,-0.190144378772539
"3",0.125506437006357,1.0025812055918,-0.069361736143604,0.0189215053592762
"4",0.273777453227076,1.06353478021917,0.264924672521463,0.24682209509124
"5",0.00692017646123069,1.00927833747955,-0.0690521136754021,0.117790356576604
"6",-0.254871302118508,1.05979166179249,-0.335453520970289,-0.103098504710392
"7",0.0798968192007609,1.04385039237371,0.155814955452346,0.255627348529318
"8",-0.0365358045675107,1.00393384432828,0.0865510354828326,-0.0198010617043122
"9",-0.398117324739898,1.06875643406339,-0.312695889442807,-0.210859185423499
"10",0.316303076215974,1.20918386315723,0.573317585107968,0.365284220198219
"11",0.0556995240283072,1.00119410852315,0.0348030539501463,-0.0343276911139785
"12",0.0671493528005058,1.00951757295454,-0.017272143279655,0.137212984700972
"13",-0.212184984989338,1.06572318311311,-0.368344392091042,-0.00939743793862338
"14",-0.511925355967254,1.14912922179694,-0.284376458116843,-0.489518128833404
"15",0.1334734616507,1.00589575185933,-0.0260372963461752,0.105585618374968
"16",0.128810996853974,1.00250773445892,-0.0587476744798371,-0.0396291356599913
"17",0.10864398144004,1.01905455108554,-0.051950621544774,0.189138338285138
"18",-0.112696351859533,1.00374063197009,-0.0342298112288796,-0.0795209173170826
"19",0.0985146514717885,1.02454138239411,-0.0489016710324813,0.217471080395221
"20",0.029555871576818,1.00371232847018,0.0587976513327613,0.0630973416300337
"21",0.12639569823985,1.00068694518672,-0.0306466763861142,0.0208600933272092
"22",-0.0184011951070365,1.00012007254053,0.0131646315272613,0.00817630571996445
"23",0.1512421824775,1.05301113711964,-0.0771965423090878,0.320738442899371
"24",-0.0835257799181533,1.00856849602331,-0.00111296211217046,0.131183735600334
"25",0.0479973317239325,1.05673766444484,0.227611244202143,0.254730471222196
"26",0.218402969969911,1.04272865329361,0.243745881291427,0.166946068396296
"27",0.199393137970309,1.01971414194485,0.00878287934012012,0.199348419388802
"28",0.266507982926478,1.05583785724884,0.156853747623324,0.300317303291603
"29",0.238268833819797,1.03366378089865,0.212493253355054,0.152667708505389
"30",-0.349284076504027,1.0483063775783,-0.228238624816882,-0.216456442299694
"31",0.0347196845530925,1.00373879341887,0.0183552508386841,-0.084585165251503
"32",-0.00201668700543542,1.03043766055973,-0.225011858762293,0.10569501273076
"33",0.199177854017768,1.00396270682968,-0.0874526677103766,0.0171215541091013
"34",-0.590314565676016,1.11225876834308,-0.246599074396386,-0.419891014744194
"35",0.128731949900381,1.0019330602418,0.036907602412351,0.0500768019112695
"36",-0.182225066476096,1.06281267144191,-0.300622784372536,-0.197981605442511
"37",0.131710013640565,1.06713163382865,0.282222169877659,-0.243147220315886
"38",-0.377673693861923,1.07077916684299,-0.280757643661962,-0.260275180665303
"39",0.304875214135908,1.06001342382912,0.286481415339966,0.203854991017492
"40",-0.0536157045467472,1.01767139928844,-0.181949574301059,0.0504918740130215
"41",-0.196643056536197,1.02128988104292,0.0896828973768689,-0.187056138735824
"42",0.00305752393342103,1.00411132246926,0.0641653406954985,-0.0642055835921063
"43",0.218364320997133,1.04636079669376,0.0978819794291156,0.292044577009474
"44",0.0556539078985856,1.00078413569998,-0.0324807286149044,-0.0226691097621093
"45",0.185738631858508,1.0321879283789,-0.250680614457444,0.0507064988572468
"46",-0.267253100774695,1.05428201297197,-0.333655907421345,-0.0135756516994408
"47",-0.240336654022517,1.02755293833343,-0.0948653157230456,-0.216484671398321
"48",0.0398723226608604,1.01714815522526,-0.178496587112167,0.0522430671711375
"49",0.285069428190899,1.0687986115707,0.318875572195324,0.20161557864552
"50",-0.179986125848241,1.03062379306008,-0.199513849855759,-0.149598217025762
"51",-0.034601253330242,1.03289946919211,0.132281589371181,0.222222623895005
"52",-0.0341146237842415,1.00665125982804,0.105179388788747,-0.0477917889118965
"53",0.019276528324536,1.00054094944417,-0.0328107211691923,-0.00237657126923196
"54",0.0647542769800602,1.00569264136071,-0.0178914141412938,0.105345081456662
"55",0.0546154492830436,1.00636786063529,-0.107353232882511,-0.0353773134836205
"56",0.0098513824122633,1.00826195496781,0.0284336526796104,0.125633185229083
"57",0.147489654158539,1.06154321783786,0.194682242623758,0.298283133523405
"58",-0.385565870982374,1.03151957160249,-0.136620367786552,-0.212996482846186
"59",0.0455706557316774,1.0283835062989,0.148865459743946,-0.18817999607515
"60",-0.393850203870316,1.14482129978503,-0.470266693232838,-0.299107080620547
"61",-0.239658109258851,1.03978192601141,-0.163421696018968,-0.233323387019557
"62",0.383108886282592,1.11886991793562,0.501679924770262,0.0136801441424873
"63",-0.318314094802354,1.12992851527072,-0.0145754725093631,-0.525857400083915
"64",0.0226299099694981,1.03118138865393,-0.0614049756763368,0.24405836447138
"65",-0.0467565862410919,1.03825475309858,-0.0391979603315564,-0.276471431141882
"66",0.0173384570729829,1.04303596428164,0.0941411198501708,-0.281178719568673
