"","t","","",""
"1",0.274025745308174,1.05112837104933,0.24174265026313,0.215479334203009
"2",-0.0376577091475112,1.05623910291734,-0.195951726061487,0.277927982731425
"3",-0.156980010302172,1.02668444655034,-0.216644903544533,-0.0845336533965219
"4",-0.18208836799013,1.00706786593812,-0.0284463176281049,0.115656792358074
"5",-0.0771523139625321,1.02198519191379,0.163955508463039,-0.132560641729367
"6",0.225185524376992,1.00693286085228,0.0905794911381822,0.0755588647963014
"7",-0.54671385802071,1.13316081757027,-0.30750476392694,-0.435309382667949
"8",-0.209989558753541,1.03655748046866,-0.179726763334669,-0.205303923140274
"9",0.222993901414506,1.00829259526079,0.020983317189733,0.127332863226502
"10",-0.171493140388745,1.00727982152288,-0.118133230999909,-0.0256354945475374
"11",-0.182337931105806,1.03088882114189,-0.197592572867001,-0.153912107071246
"12",0.42354324448734,1.08851562283834,0.284599102876132,0.322288088214929
"13",0.0277725949437971,1.00893019845018,0.0452082191615002,0.126080776746331
"14",0.380523709038906,1.05777058732297,0.264029222186289,0.221736747602379
"15",0.199039609456702,1.01842240374927,0.191976329662744,0.018146109987244
"16",0.00470707587453439,1.00687131765191,0.0583569131476061,-0.101903488644766
"17",0.114358236423108,1.00237983243635,0.0445684235026052,-0.0527160706200494
"18",0.178601990780215,1.01976363980679,0.149162188801131,0.132922994639919
"19",-0.184706614275117,1.01331856555708,-0.135601326218057,-0.0917975796552868
"20",0.114170334547099,1.01709583816193,-0.148695399931118,0.111236783689759
"21",0.120183455297204,1.00946841199524,-0.0926486006812507,0.102189586592798
"22",0.255697329855965,1.02308296145877,0.137435983245132,0.166763594758266
"23",-0.399277216815083,1.12796864097663,-0.246078457877799,-0.460172410727916
"24",0.281086352554415,1.03545133103241,0.113739575513818,0.243357284457899
"25",0.00978694590406359,1.0163550862666,0.0750238135073924,-0.16537559912756
"26",0.027939103186915,1.00377542020737,0.0465284501892643,0.0734860363298243
"27",0.462695287024415,1.13266381640292,0.304851067653243,0.435882033971479
"28",-0.0892781476273689,1.01475088196416,-0.109552398458693,-0.133107567174001
"29",-0.31455823217334,1.01875303722694,-0.153253679459221,-0.119879358487269
"30",0.143490371127571,1.00159528633013,0.0355917873782684,0.043890115857266
"31",0.00660213321182219,1.00462359893494,0.0846044927044819,0.0459418692610811
"32",-0.0376090238106524,1.00334086490376,0.0579197628994281,-0.0577770910612972
"33",-0.163621239514274,1.02480281368234,0.210755905917885,-0.0761758167134723
"34",0.290249723513432,1.03288497899139,0.117985434505604,0.230066983877653
"35",-0.28794533078951,1.05750041870129,-0.313639374260095,-0.141200136215012
"36",-0.000861676674836243,1.0122378386522,0.133775809697678,-0.0820333757625692
"37",0.00197196751920491,1.02736174629011,0.0544832044611035,0.229136941962488
"38",-0.569435608758984,1.20092669922406,-0.438895607012219,-0.499595419369092
"39",-0.337013330388707,1.10387527285121,-0.464187838714304,-0.0554100027257986
"40",0.515578515811454,1.37341840484339,0.616942369943958,0.711097902493394
"41",-0.00230048794154149,1.00592982558709,-0.0349114081411318,-0.103324767540349
"42",-0.263244976779973,1.04341555369585,-0.134484929741803,-0.265762716284223
"43",0.150524679928638,1.05229883759193,0.327009648070041,-0.0199382463229244
"44",0.323157212025846,1.02803578442129,0.0553028474444035,0.231946478988657
"45",-0.426824031585445,1.12512940756504,-0.398331240389851,-0.327488025272882
"46",0.0142108038916061,1.00175413428009,0.0439901220940566,-0.0397015705658692
"47",-0.377337282237517,1.04447657985991,-0.156715436803445,-0.257626857573801
"48",0.22626314991688,1.02900661606599,0.113488770514877,0.214417617920255
"49",0.0249264991181449,1.07741271242027,-0.272216289758898,0.294476560144798
"50",-0.0167003376185305,1.07352445626605,0.0902522382936612,0.379880628203526
"51",0.157566279418098,1.00388896424685,-0.05570203159787,0.0684860293234402
"52",-0.35926173884227,1.01083861668603,0.00311061888409584,-0.147597537357112
"53",-0.249408365878485,1.03268840553398,-0.0125256042095128,-0.257465438774817
"54",0.166356235789523,1.02166396119636,0.113123550416959,0.176069054488584
"55",-0.0574259816423613,1.00326481603133,0.0746270501841312,0.0311623886630575
"56",-0.605814039978938,1.09969881141963,-0.330007461997978,-0.316910950999498
"57",-0.0136461105032861,1.02186163610749,0.0304170782515115,0.208028855447796
"58",0.0317031793855045,1.01099592817747,0.129009828408164,-0.0739542491377155
"59",-0.406688355173898,1.17493451231411,-0.530709898655916,-0.31435348207936
"60",0.310886545722474,1.06082876653477,0.196042110863465,0.294830735636351
"61",0.19804166417921,1.06656670628989,0.345846890124314,0.133994281808646
"62",0.00601151905630961,1.0690450815984,-0.00416102874022036,-0.377941890149196
"63",-0.18531593298062,1.00096812670517,-0.00457845669802941,-0.0437747463033324
"64",0.218513402035931,1.05854061800867,0.34712428952173,0.00360105515207904
"65",-0.184375097944756,1.01039343553002,-0.14388318742186,0.0138752635827639
"66",-0.0968110834384844,1.04442301574643,0.186076410451443,-0.237054857141493
"67",-0.11507010273745,1.00518487113714,-0.0985602928099163,0.0261245831393863
"68",0.358918988683768,1.06058742509381,0.164491886017369,0.312710897957797
"69",0.253716845367838,1.05491672564977,0.32047287136796,0.100729522846133
"70",0.318402062509343,1.06836415245377,0.284879709200196,0.245449615062386
"71",-0.116680849489399,1.06226469850978,-0.315463233103007,-0.16996834487711
"72",-0.193027400472032,1.01696440985401,-0.182070589208516,-0.0326636105624751
"73",-0.000306328130245855,1.01458408642716,-0.124146025690336,0.118188970452074
"74",-0.0251344451025254,1.00538318334379,0.0648180914329138,-0.0812032042069731
"75",0.129263144031041,1.0441469593292,0.270675895522695,0.130297476028479
"76",-0.110097078978957,1.0012124434036,0.0470416474428317,0.014609593836665
"77",0.258383101287858,1.0582074204249,0.266984078527543,0.220278111611457
"78",0.0801329258672878,1.01954900887809,0.0626352084980967,0.188565670684513
"79",0.209538764733281,1.02677075740379,0.128004737180363,0.194609803244671
"80",-0.017279056069022,1.00448981071636,-0.0649306094349568,-0.0691649896363184
"81",-0.0338984119909679,1.01528767867066,-0.149165046930574,-0.0925141028960288
"82",0.282773424413387,1.04997145744868,0.299225224582913,0.113597211366356
"83",0.0278345254420754,1.04378840588678,-0.111744518852236,0.27750206984841
"84",-0.179213877116247,1.0515026890338,-0.32189722778369,-0.0451672424494849
"85",0.257605768333619,1.08791889029147,0.272465431991531,0.330651024832349
"86",-0.359994656268369,1.05776436588872,-0.228589805568318,-0.258093305868653
"87",0.016430808712394,1.01213798918385,-0.0258524072809359,-0.154126448693611
"88",-0.248346364297396,1.00088513324576,0.0278998134945354,-0.0315063542695833
"89",-0.370396067328488,1.2009628171285,-0.523003022779917,-0.410827854810619
"90",0.0417781247733734,1.03875602072103,-0.0390011154043878,-0.278375615996443
"91",-0.142852487058424,1.03003515035948,-0.0574852379759534,-0.240141330034875
"92",-0.158835663749377,1.01737927857999,-0.184428521367927,-0.0323530058878124
"93",-0.193632549978041,1.03610502281497,-0.167976186089103,-0.212832373499346
"94",0.150773362329638,1.05656243392851,0.22843319070939,0.253263606093078
"95",0.231260098923508,1.05692898868655,0.129213197716895,0.316864066536036
"96",0.443569734171324,1.11851554952706,0.459231605854175,0.200457892631866
